participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
083,cue,control,absent,0,0.0067707,0.9,6.7707e-4,3.3929628781989015e-4,0.95965,0.012237809115206005,hurdle
083,cue,control,high,0.02927718451461957,0.017586027027027027,0.26,0.01301366,0.015090443075546784,0.323925,0.02258685233002581,hurdle
083,cue,control,low,0.02528579693879919,0.016825136363636365,0.56,0.0074030599999999995,0.011566094807974044,0.4346,0.02079158026626733,hurdle
083,cue,present,absent,0,0.013171148148148147,0.73,0.0035562099999999998,0.0013907138167920405,0.83965,0.012462282770861975,hurdle
083,cue,present,high,0.02927718451461957,0.02051148,0,0.02051148,0.02051683298720872,0.08235000000000003,0.022584604694146054,hurdle
083,cue,present,low,0.02528579693879919,0.018751568181818182,0.12,0.01650138,0.017878750564378536,0.128575,0.02086993821511439,hurdle
084,cue,control,absent,0,0.011943583333333334,0.76,0.00286646,0.0030956700146571457,0.8821,0.026335991565181644,hurdle
084,cue,control,high,0.02111022810020686,0.03168137142857143,0.3,0.02217696,0.02458594237456376,0.336975,0.03708918433279189,hurdle
084,cue,control,low,0.01526766719670986,0.031230083333333332,0.76,0.00749522,0.01636699021377011,0.51915,0.034048111255600824,hurdle
084,cue,present,absent,0,0.01556394117647059,0.83,0.0026458700000000003,0.0036121149062345584,0.8629249999999999,0.02644674036043005,hurdle
084,cue,present,high,0.02111022810020686,0.050228410256410255,0.22,0.039178160000000004,0.028892338565265224,0.21957499999999996,0.03702619928679632,hurdle
084,cue,present,low,0.01526766719670986,0.043051296296296296,0.46,0.0232477,0.020326858339840156,0.40375000000000005,0.034104609442406675,hurdle
085,cue,control,absent,0,2.61e-4,0.99,2.61e-6,0.0014558203590014059,0.9324749999999999,0.021806771633158712,hurdle
085,cue,control,high,0.02161384992260645,0.0283956,0.2,0.02271648,0.017036214149833546,0.47175,0.03226707122068425,hurdle
085,cue,control,low,0.01564121044173665,0.025735,0.78,0.0056617,0.01023394119794599,0.651875,0.02943937116271903,hurdle
085,cue,present,high,0.02161384992260645,0.03760135,0.2,0.03008108,0.021356666900498308,0.33925000000000005,0.03234571961346822,hurdle
085,cue,present,low,0.01564121044173665,0.02946213043478261,0.54,0.01355258,0.013231275977664304,0.5483750000000001,0.02933494136240399,hurdle
086,cue,control,absent,0,0.013201888888888888,0.91,0.00118817,5.81185345517229e-4,0.95495,0.014749871485897983,hurdle
086,cue,control,high,0.02744342439863088,0.022003882352941175,0.32,0.01496264,0.016617806114059157,0.357275,0.02596000253186002,hurdle
086,cue,control,low,0.02019476054446667,0.016442133333333334,0.7,0.00493264,0.00923272120584003,0.587175,0.022590347982573103,hurdle
086,cue,present,absent,0,0.017641999999999998,0.74,0.0045869199999999995,0.0021908802318306867,0.830975,0.014717842327812482,hurdle
086,cue,present,high,0.02744342439863088,0.02313936170212766,0.06,0.021751,0.023677546526880287,0.08520000000000005,0.02598560730727629,hurdle
086,cue,present,low,0.02019476054446667,0.022886589743589744,0.22,0.01785154,0.017891243012158015,0.20042499999999996,0.022600919039981744,hurdle
087,cue,control,absent,0,2.62e-4,0.99,2.6200000000000003e-6,3.9384588493972527e-4,0.974275,0.016461325354100474,hurdle
087,cue,control,high,0.03029706691937118,0.02771156756756757,0.26,0.02050656,0.017231912811692455,0.40545,0.029031005001757607,hurdle
